backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,4523930,3,load,0.012766,192,0.000113176,0,1
EWAH,4523930,3,OR,0.001941,0,0,1043,1
EWAH,4523930,3,AND,0.001205,0,0,0,1
EWAH,4523930,3,XOR,0.001147,0,0,1043,1
EWAH,4523930,3,multi-OR,0.000697,0,0,1505,1
EWAH,4523930,3,OR_op,0.000109,0,0,0,1
EWAH,4523930,3,AND_op,9.6e-05,0,0,0,1
EWAH,4523930,3,XOR_op,0.000101,0,0,0,1
EWAH,4523930,3,NOT_op,9.5e-05,0,0,0,1
EWAH,4523930,3,COMP_op,0.000353,0,0,0,1
