backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),234997,215,load,1.23476,275748,0.0436618,0,1
DDC (New),234997,215,OR,0.028763,0,0,100888,1
DDC (New),234997,215,AND,0.017049,0,0,0,1
DDC (New),234997,215,XOR,0.017658,0,0,100888,1
DDC (New),234997,215,multi-OR,0.45895,0,0,211073,1
DDC (New),234997,215,OR_op,0.002884,0,0,100888,1
DDC (New),234997,215,AND_op,0.003037,0,0,0,1
DDC (New),234997,215,XOR_op,0.00283,0,0,100888,1
DDC (New),234997,215,NOT_op,0.001493,0,0,150154,1
DDC (New),234997,215,COMP_op,0.007114,0,0,218952,1
