backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),14835720,71,load,2.52485,613126,0.00465664,0,1
DDC (New),14835720,71,OR,0.024548,0,0,4570628,1
DDC (New),14835720,71,AND,0.002254,0,0,0,1
DDC (New),14835720,71,XOR,0.006224,0,0,4570628,1
DDC (New),14835720,71,multi-OR,0.763171,0,0,14835720,1
DDC (New),14835720,71,OR_op,0.00035,0,0,4570628,1
DDC (New),14835720,71,AND_op,7.2e-05,0,0,0,1
DDC (New),14835720,71,XOR_op,0.000338,0,0,4570628,1
DDC (New),14835720,71,NOT_op,0.000308,0,0,11799001,1
DDC (New),14835720,71,COMP_op,0.021288,0,0,13301811,1
